pais,sector,isco,empleo,n_obs,alpha,beta,zeta,capa,label
Costa Rica,Resto,3141,2360.5,16,0.1987179487179487,0.4155982905982905,0.6143162393162394,Técnicos y profesionales asociados,Life science technicians (excluding medical)
Costa Rica,Resto,3311,2359.5,11,0.1555555555555555,0.5638888888888889,0.7194444444444444,Técnicos y profesionales asociados,Securities and finance dealers and brokers
Costa Rica,Resto,7543,2351.5,14,0.25,0.40625,0.65625,Oficios y artesanía,Product graders and testers (excluding foods and beverages)
Costa Rica,Resto,3252,2315.75,34,0.2738970588235294,0.6369485294117647,0.9108455882352942,Técnicos y profesionales asociados,Medical records and health information technicians
Costa Rica,Resto,2165,2304.75,32,0.1107142857142857,0.5241071428571429,0.6348214285714286,Profesionales e ingeniería,Cartographers and surveyors
Costa Rica,Resto,6122,2287.5,68,0.1083333333333333,0.2145833333333333,0.3229166666666666,Agropecuario calificado,Poultry producers
Costa Rica,Resto,3321,2275.0,25,0.137287663603453,0.5593845725424673,0.6966722361459203,Técnicos y profesionales asociados,Insurance representatives
Costa Rica,Resto,9312,2208.5,58,0.0,0.0131578947368421,0.0131578947368421,Ocupaciones elementales,Civil engineering labourers
Costa Rica,Resto,3253,2184.75,39,0.0689655172413793,0.3103448275862069,0.3793103448275862,Técnicos y profesionales asociados,Community health workers
Costa Rica,Resto,2261,2173.5,30,0.0125,0.1577922077922078,0.1702922077922078,Profesionales e ingeniería,Dentists
Costa Rica,Resto,1346,2165.0,15,0.0,0.4773576097105508,0.4773576097105508,Dirección y gerencia,Financial and insurance services branch managers
Costa Rica,Resto,3521,2146.25,27,0.133107553366174,0.4010160098522167,0.5341235632183907,Técnicos y profesionales asociados,Broadcasting and audio-visual technicians
Costa Rica,Resto,3413,2140.0,42,0.1730435156518748,0.3763276143790849,0.5493711300309598,Técnicos y profesionales asociados,Religious associate professionals
Costa Rica,Resto,7318,2133.5,37,0.0,0.074074074074074,0.074074074074074,Oficios y artesanía,"Handicraft workers in textile, leather and related materials"
Costa Rica,Resto,2166,2124.75,18,0.0357142857142857,0.5178571428571428,0.5535714285714285,Profesionales e ingeniería,Graphic and multimedia designers
Costa Rica,Resto,5153,2111.5,36,0.0,0.0,0.0,Servicios y ventas,Building caretakers
Costa Rica,Resto,7421,2084.75,13,0.1762096237096237,0.3000903263403263,0.47629995004995,Oficios y artesanía,Electronics mechanics and servicers
Costa Rica,Resto,3257,1916.5,50,0.1278294074346706,0.3639200711569132,0.4917494785915839,Técnicos y profesionales asociados,Environmental and occupational health inspectors and associates
Costa Rica,Resto,7311,1893.75,21,0.1008373205741626,0.2969896331738437,0.3978269537480064,Oficios y artesanía,Precision-instrument makers and repairers
Costa Rica,Resto,9612,1834.75,34,0.1875,0.21875,0.40625,Ocupaciones elementales,Refuse sorters
Costa Rica,Resto,7314,1790.25,15,0.005813953488372,0.1624031007751938,0.1682170542635659,Oficios y artesanía,Potters and related workers
Costa Rica,Resto,4416,1752.25,20,0.2631578947368421,0.6052631578947368,0.868421052631579,Apoyo administrativo,Personnel clerks
Costa Rica,Resto,2612,1732.0,23,0.0714285714285714,0.4523809523809524,0.5238095238095238,Profesionales e ingeniería,Judges
Costa Rica,Resto,2359,1719.25,29,0.1383298933608531,0.3762684898520811,0.5145983832129343,Profesionales e ingeniería,Teaching professionals not elsewhere classified
Costa Rica,Resto,2514,1690.25,25,0.8823529411764706,0.9411764705882352,1.0,Profesionales e ingeniería,Applications programmers
Costa Rica,Resto,2422,1686.0,6,0.175,0.571195652173913,0.746195652173913,Profesionales e ingeniería,Policy administration professionals
Costa Rica,Resto,1212,1671.75,9,0.0822649572649572,0.4935897435897436,0.5758547008547009,Dirección y gerencia,Human resource managers
Costa Rica,Resto,2635,1645.75,43,0.0659391322954302,0.2748646118610952,0.3408037441565255,Profesionales e ingeniería,Social work and counselling professionals
Costa Rica,Resto,3259,1610.5,12,0.1092708692273909,0.3133355613790397,0.4226064306064306,Técnicos y profesionales asociados,Health associate professionals not elsewhere classified
Costa Rica,Resto,3255,1579.25,33,0.1157407407407407,0.1802248677248677,0.2959656084656084,Técnicos y profesionales asociados,Physiotherapy technicians and assistants
Costa Rica,Resto,5329,1556.0,28,0.1357242310539776,0.2086135204940099,0.3443377515479876,Servicios y ventas,Personal care workers in health services not elsewhere classified
Costa Rica,Resto,4313,1489.25,34,0.6818181818181818,0.8409090909090909,1.0,Apoyo administrativo,Payroll clerks
Costa Rica,Resto,9216,1442.75,49,0.0,0.059090909090909,0.059090909090909,Ocupaciones elementales,Fishery and aquaculture labourers
Costa Rica,Resto,7321,1409.75,5,0.1866666666666666,0.5394444444444444,0.726111111111111,Oficios y artesanía,Pre-press technicians
Costa Rica,Resto,3343,1400.0,24,0.6461038961038961,0.8003246753246753,1.0,Técnicos y profesionales asociados,Administrative and executive secretaries
Costa Rica,Resto,2642,1397.75,12,0.3166666666666666,0.6464285714285715,0.963095238095238,Profesionales e ingeniería,Journalists
Costa Rica,Resto,7223,1347.25,13,0.0855645513993971,0.1209784669733826,0.2065430183727797,Oficios y artesanía,Metal working machine tool setters and operators
Costa Rica,Resto,9311,1344.0,43,0.0,0.0,0.0,Ocupaciones elementales,Mining and quarrying labourers
Costa Rica,Resto,2622,1326.25,20,0.1666666666666667,0.5333333333333333,0.7000000000000001,Profesionales e ingeniería,Librarians and related information professionals
Costa Rica,Resto,7319,1314.25,19,0.0,0.2666666666666667,0.2666666666666667,Oficios y artesanía,Handicraft workers not elsewhere classified
Costa Rica,Resto,4229,1291.25,8,0.4117647058823529,0.6764705882352942,1.0,Apoyo administrativo,Client information workers not elsewhere classified
Costa Rica,Resto,2320,1279.25,26,0.1650211795373085,0.3853046594982078,0.5503258390355164,Profesionales e ingeniería,Vocational education teachers
Costa Rica,Resto,2631,1269.5,10,0.1212121212121212,0.5606060606060606,0.6818181818181818,Profesionales e ingeniería,Economists
Costa Rica,Resto,7214,1267.5,13,0.0,0.0393892339544513,0.0393892339544513,Oficios y artesanía,Structural-metal preparers and erectors
Costa Rica,Resto,2351,1257.75,33,0.2,0.5333333333333333,0.7333333333333334,Profesionales e ingeniería,Education methods specialists
Costa Rica,Resto,3522,1250.75,11,0.2,0.4166666666666667,0.6166666666666667,Técnicos y profesionales asociados,Telecommunications engineering technicians
Costa Rica,Resto,9621,1249.0,31,0.1764705882352941,0.25,0.4264705882352941,Ocupaciones elementales,"Messengers, package deliverers and luggage porters"
Costa Rica,Resto,5132,1241.5,41,0.1,0.2,0.3,Servicios y ventas,Bartenders
Costa Rica,Resto,3240,1230.25,9,0.0858294930875575,0.1877880184331797,0.2736175115207373,Técnicos y profesionales asociados,Veterinary technicians and assistants
Costa Rica,Resto,8142,1229.25,8,0.0602166230455704,0.0904467337250812,0.1506633567706516,Operadores de planta y máquinas,Plastic products machine operators
Costa Rica,Resto,2432,1226.5,8,0.2222222222222222,0.5833333333333334,0.8055555555555556,Profesionales e ingeniería,Public relations professionals
Costa Rica,Resto,1324,1223.5,17,0.0166666666666666,0.4833333333333333,0.4999999999999999,Dirección y gerencia,"Supply, distribution and related managers"
Costa Rica,Resto,5163,1214.25,9,0.12004662004662,0.1427738927738927,0.2628205128205128,Servicios y ventas,Undertakers and embalmers
Costa Rica,Resto,1221,1203.5,10,0.025,0.4705882352941176,0.4955882352941176,Dirección y gerencia,Sales and marketing managers
Costa Rica,Resto,3334,1202.25,23,0.0277777777777777,0.4732744107744107,0.5010521885521885,Técnicos y profesionales asociados,Real estate agents and property managers
Costa Rica,Resto,3431,1188.5,20,0.0344827586206896,0.396551724137931,0.4310344827586206,Técnicos y profesionales asociados,Photographers
Costa Rica,Resto,8143,1173.75,14,0.0294117647058823,0.0294117647058823,0.0588235294117647,Operadores de planta y máquinas,Paper products machine operators
Costa Rica,Resto,8157,1161.25,26,0.03125,0.0625,0.09375,Operadores de planta y máquinas,Laundry machine operators
Costa Rica,Resto,3118,1158.25,14,0.1017857142857142,0.5063244047619048,0.608110119047619,Técnicos y profesionales asociados,Draughtspersons
Costa Rica,Resto,8343,1136.5,36,0.1131047315257841,0.1829611908559276,0.2960659223817118,Operadores de planta y máquinas,"Crane, hoist and related plant operators"
Costa Rica,Resto,7316,1130.25,14,0.0,0.0583333333333333,0.0583333333333333,Oficios y artesanía,"Sign writers, decorative painters, engravers and etchers"
Costa Rica,Resto,8131,1090.0,8,0.0646075079846566,0.1097870223249394,0.174394530309596,Operadores de planta y máquinas,Chemical products plant and machine operators
Costa Rica,Resto,3113,1087.0,25,0.225,0.4054487179487179,0.6304487179487179,Técnicos y profesionales asociados,Electrical engineering technicians
Costa Rica,Resto,4312,1075.0,18,0.375,0.6679166666666667,1.0,Apoyo administrativo,"Statistical, finance and insurance clerks"
Costa Rica,Resto,1342,1064.5,19,0.0,0.4166666666666667,0.4166666666666667,Dirección y gerencia,Health services managers
Costa Rica,Resto,3514,1037.5,9,0.5951468710089399,0.77257343550447,1.0,Técnicos y profesionales asociados,Web technicians
Costa Rica,Resto,2250,1036.75,10,0.0869565217391304,0.2826086956521739,0.3695652173913043,Profesionales e ingeniería,Veterinarians
Costa Rica,Resto,2353,1035.5,14,0.1879967011545959,0.4068788424051581,0.594875543559754,Profesionales e ingeniería,Other language teachers
Costa Rica,Resto,3142,1029.5,18,0.1875,0.3645833333333333,0.5520833333333334,Técnicos y profesionales asociados,Agricultural technicians
Costa Rica,Resto,2521,1029.0,8,0.8397932816537468,0.9198966408268734,1.0,Profesionales e ingeniería,Database designers and administrators
Costa Rica,Resto,2513,1005.5,6,0.6902937420178799,0.84514687100894,1.0,Profesionales e ingeniería,Web and multimedia developers
Costa Rica,Resto,3324,1005.25,9,0.1643097643097643,0.5425925925925926,0.7069023569023569,Técnicos y profesionales asociados,Trade brokers
Costa Rica,Resto,9121,1004.5,12,0.0,0.0178571428571428,0.0178571428571428,Ocupaciones elementales,Hand launderers and pressers
Costa Rica,Resto,7112,1000.25,9,0.0,0.0178571428571428,0.0178571428571428,Oficios y artesanía,Bricklayers and related workers
Costa Rica,Resto,1330,985.75,7,0.1176470588235294,0.5294117647058824,0.6470588235294118,Dirección y gerencia,Information and communications technology service managers
Costa Rica,Resto,3352,971.75,16,0.16,0.56,0.7200000000000001,Técnicos y profesionales asociados,Government tax and excise officials
Costa Rica,Resto,8153,960.25,8,0.0384615384615384,0.0769230769230769,0.1153846153846153,Operadores de planta y máquinas,Sewing machine operators
Costa Rica,Resto,5419,928.0,28,0.1768978605935127,0.3035072679434092,0.4804051285369219,Servicios y ventas,Protective services workers not elsewhere classified
Costa Rica,Resto,3211,926.75,11,0.049551267147175,0.3152530419282337,0.3648043090754088,Técnicos y profesionales asociados,Medical imaging and therapeutic equipment technicians
Costa Rica,Resto,2641,915.75,3,0.5351851851851852,0.7392857142857143,1.0,Profesionales e ingeniería,Authors and related writers
Costa Rica,Resto,4415,907.25,4,0.4546783625730994,0.5760233918128655,1.0,Apoyo administrativo,Filing and copying clerks
Costa Rica,Resto,3112,905.5,4,0.1199999999999999,0.4266666666666666,0.5466666666666666,Técnicos y profesionales asociados,Civil engineering technicians
Costa Rica,Resto,2267,891.5,22,0.0,0.3,0.3,Profesionales e ingeniería,Optometrists and ophthalmic opticians
Costa Rica,Resto,7114,863.25,13,0.0,0.0138888888888888,0.0138888888888888,Oficios y artesanía,"Concrete placers, concrete finishers and related workers"
Costa Rica,Resto,3152,846.5,24,0.1472488038277512,0.2966108452950558,0.443859649122807,Técnicos y profesionales asociados,Ships' deck officers and pilots
Costa Rica,Resto,9622,845.75,7,0.0249999999999999,0.1048611111111111,0.1298611111111111,Ocupaciones elementales,Odd job persons
Costa Rica,Resto,3314,845.25,4,0.6210612582180088,0.7754292888017145,1.0,Técnicos y profesionales asociados,"Statistical, mathematical and related associate professionals"
Costa Rica,Resto,6210,838.75,22,0.0806349206349206,0.1466673092988882,0.2273022299338088,Agropecuario calificado,Forestry and related workers
Costa Rica,Resto,7513,837.75,20,0.0876190476190476,0.1095238095238095,0.1971428571428571,Oficios y artesanía,Dairy-products makers
Costa Rica,Resto,7222,836.25,10,0.1891514939309057,0.2596113445378151,0.4487628384687208,Oficios y artesanía,Toolmakers and related workers
Costa Rica,Resto,2354,829.25,3,0.1666666666666667,0.3666666666666666,0.5333333333333333,Profesionales e ingeniería,Other music teachers
Costa Rica,Resto,7523,828.0,24,0.0384615384615384,0.0769230769230769,0.1153846153846153,Oficios y artesanía,Woodworking-machine tool setters and operators
Costa Rica,Resto,9129,813.75,28,0.0454545454545454,0.0681818181818181,0.1136363636363636,Ocupaciones elementales,Other cleaning workers
Costa Rica,Resto,3355,813.5,20,0.0961538461538461,0.3548076923076922,0.4509615384615384,Técnicos y profesionales asociados,Police inspectors and detectives
Costa Rica,Resto,3119,802.0,21,0.1349953850497328,0.369607100327209,0.504602485376942,Técnicos y profesionales asociados,Physical and engineering science technicians not elsewhere classified
Costa Rica,Resto,5312,795.25,10,0.2166666666666667,0.3166666666666666,0.5333333333333334,Servicios y ventas,Teachers' aides
Costa Rica,Resto,3412,792.5,3,0.2,0.35,0.55,Técnicos y profesionales asociados,Social work associate professionals
Costa Rica,Resto,3258,779.75,8,0.1217948717948718,0.1810897435897436,0.3028846153846154,Técnicos y profesionales asociados,Ambulance workers
Costa Rica,Resto,2632,749.25,3,0.1290598290598291,0.4961538461538461,0.6252136752136752,Profesionales e ingeniería,"Sociologists, anthropologists and related professionals"
Costa Rica,Resto,8350,747.75,23,0.0178571428571428,0.0267857142857142,0.0446428571428571,Operadores de planta y máquinas,Ships' deck crews and related workers
Costa Rica,Resto,4223,731.75,16,0.700657894736842,0.7689144736842105,1.0,Apoyo administrativo,Telephone switchboard operators
Costa Rica,Resto,1349,723.5,15,0.1261224779766979,0.4600348110258596,0.5861572890025576,Dirección y gerencia,Professional services managers not elsewhere classified
Costa Rica,Resto,7113,723.5,14,0.0,0.0208333333333333,0.0208333333333333,Oficios y artesanía,"Stonemasons, stone cutters, splitters and carvers"
Costa Rica,Resto,2655,694.25,2,0.1578947368421053,0.1842105263157895,0.3421052631578948,Profesionales e ingeniería,Actors
Costa Rica,Resto,4132,688.0,14,0.7777777777777778,0.8333333333333334,1.0,Apoyo administrativo,Data entry clerks
Costa Rica,Resto,4411,671.5,3,0.3666666666666667,0.5508658008658008,0.9175324675324676,Apoyo administrativo,Library clerks
Costa Rica,Resto,2643,666.75,10,0.4866310160427807,0.7025401069518716,1.0,Profesionales e ingeniería,"Translators, interpreters and other linguists"
Costa Rica,Resto,3354,660.0,6,0.3066666666666666,0.6000000000000001,0.9066666666666668,Técnicos y profesionales asociados,Government licensing officials
Costa Rica,Resto,1321,649.25,4,0.0683760683760683,0.4102564102564102,0.4786324786324786,Dirección y gerencia,Manufacturing managers
Costa Rica,Resto,6123,644.75,17,0.1083333333333333,0.2145833333333333,0.3229166666666666,Agropecuario calificado,Apiarists and sericulturists
Costa Rica,Resto,2145,641.5,6,0.0769230769230769,0.4615384615384616,0.5384615384615385,Profesionales e ingeniería,Chemical engineers
Costa Rica,Resto,7536,639.75,22,0.0,0.074074074074074,0.074074074074074,Oficios y artesanía,Shoemakers and related workers
Costa Rica,Resto,2621,590.75,5,0.1051282051282051,0.5,0.6051282051282051,Profesionales e ingeniería,Archivists and curators
Costa Rica,Resto,2636,587.0,12,0.1741854636591479,0.3771929824561403,0.5513784461152882,Profesionales e ingeniería,Religious professionals
